round,question_id,answer_id,question_type,question,answer,num_vote,num_char,num_music,num_cp,num_doujin,num_male,num_female,source_file
10,24031,2403103,Single,您认为现在的官中出版物定价如何？,定价偏低,139,130,90,91,17,113,26,data_raw/cn_official/round_10/conditions/q24031_a2403103.json
10,24041,2404101,Single,您是否支持继续以目前的模式（保持现在的引进速度及质量）引进官中出版物？,支持,9832,9520,7532,7508,1392,8513,1319,data_raw/cn_official/round_10/conditions/q24041_a2404101.json
10,24041,2404102,Single,您是否支持继续以目前的模式（保持现在的引进速度及质量）引进官中出版物？,不支持,358,344,256,258,48,311,47,data_raw/cn_official/round_10/conditions/q24041_a2404102.json
10,24061,2406101,Single,您对于目前引进的官中出版物质量是否满意？,满意,9744,9434,7457,7439,1364,8434,1310,data_raw/cn_official/round_10/conditions/q24061_a2406101.json
10,24061,2406102,Single,您对于目前引进的官中出版物质量是否满意？,不满意,392,378,292,292,71,340,52,data_raw/cn_official/round_10/conditions/q24061_a2406102.json
10,24081,2408101,Single,您是否使用过盗版官作游戏？（注：网络上免费下载的完整官作游戏均为盗版）,是，并且购买了对应的正版,2817,2735,2282,2235,452,2460,357,data_raw/cn_official/round_10/conditions/q24081_a2408101.json
10,24081,2408102,Single,您是否使用过盗版官作游戏？（注：网络上免费下载的完整官作游戏均为盗版）,是，并且没有购买对应的正版,4535,4420,3698,3622,774,4068,467,data_raw/cn_official/round_10/conditions/q24081_a2408102.json
10,24081,2408103,Single,您是否使用过盗版官作游戏？（注：网络上免费下载的完整官作游戏均为盗版）,否,2763,2638,1757,1861,208,2230,533,data_raw/cn_official/round_10/conditions/q24081_a2408103.json
10,24101,2410101,Single,您是否了解过盗版的二创作品（盗版CD、盗版漫画等）？,（有意或无意地）购买过,1016,985,808,810,152,867,149,data_raw/cn_official/round_10/conditions/q24101_a2410101.json
10,24101,2410102,Single,您是否了解过盗版的二创作品（盗版CD、盗版漫画等）？,听说过,5215,5049,3979,4001,782,4523,692,data_raw/cn_official/round_10/conditions/q24101_a2410102.json
10,24101,2410103,Single,您是否了解过盗版的二创作品（盗版CD、盗版漫画等）？,没有听说过,3832,3709,2915,2873,494,3323,509,data_raw/cn_official/round_10/conditions/q24101_a2410103.json
10,24121,2412101,Single,您是否了解在同人创作中存在的盗用（如盗视频，挪用换皮，抄袭剽窃等）？,见到过相关的盗用情况,4413,4287,3528,3521,717,3796,617,data_raw/cn_official/round_10/conditions/q24121_a2412101.json
10,24121,2412102,Single,您是否了解在同人创作中存在的盗用（如盗视频，挪用换皮，抄袭剽窃等）？,听说过,3640,3529,2759,2756,491,3189,451,data_raw/cn_official/round_10/conditions/q24121_a2412102.json
10,24121,2412103,Single,您是否了解在同人创作中存在的盗用（如盗视频，挪用换皮，抄袭剽窃等）？,没有听说过,1998,1915,1409,1400,218,1718,280,data_raw/cn_official/round_10/conditions/q24121_a2412103.json
10,24141,2414101,Single,您是否了解类似流星计划、因幡帝汉化组这样的同人作品正版引进的组织？,已购入过引进的作品,1873,1838,1558,1570,353,1605,268,data_raw/cn_official/round_10/conditions/q24141_a2414101.json
10,24141,2414102,Single,您是否了解类似流星计划、因幡帝汉化组这样的同人作品正版引进的组织？,听说过,6174,5995,4823,4787,894,5369,805,data_raw/cn_official/round_10/conditions/q24141_a2414102.json
10,24141,2414103,Single,您是否了解类似流星计划、因幡帝汉化组这样的同人作品正版引进的组织？,没有听说过,1990,1885,1304,1309,178,1718,272,data_raw/cn_official/round_10/conditions/q24141_a2414103.json
10,25011,2502501,Single,请问您是否知道“THBWiki”？,一直在使用,3229,3175,2882,2782,786,2811,418,data_raw/cn_official/round_10/conditions/q25011_a2502501.json
10,25011,2502502,Single,请问您是否知道“THBWiki”？,偶尔会使用,2163,2102,1789,1774,338,1895,268,data_raw/cn_official/round_10/conditions/q25011_a2502502.json
10,25011,2502503,Single,请问您是否知道“THBWiki”？,基本不使用,188,174,127,142,16,155,33,data_raw/cn_official/round_10/conditions/q25011_a2502503.json
10,25011,2502504,Single,请问您是否知道“THBWiki”？,仅仅知道存在但是没有访问过,243,232,167,166,12,202,41,data_raw/cn_official/round_10/conditions/q25011_a2502504.json
10,25011,2502505,Single,请问您是否知道“THBWiki”？,现在才知道它的存在,328,305,165,193,10,273,55,data_raw/cn_official/round_10/conditions/q25011_a2502505.json
10,25021,2502101,Single,请问您是否知道VoileLabs的下属网站“PatchyVideo（帕琪站）”？,一直在使用,336,327,274,279,62,279,57,data_raw/cn_official/round_10/conditions/q25021_a2502101.json
10,25021,2502102,Single,请问您是否知道VoileLabs的下属网站“PatchyVideo（帕琪站）”？,偶尔会使用,891,872,768,755,233,794,97,data_raw/cn_official/round_10/conditions/q25021_a2502102.json
10,25021,2502103,Single,请问您是否知道VoileLabs的下属网站“PatchyVideo（帕琪站）”？,基本不使用,613,593,508,507,120,532,81,data_raw/cn_official/round_10/conditions/q25021_a2502103.json
10,25021,2502104,Single,请问您是否知道VoileLabs的下属网站“PatchyVideo（帕琪站）”？,仅仅知道存在但是没有访问过,1266,1240,1087,1088,262,1102,164,data_raw/cn_official/round_10/conditions/q25021_a2502104.json
10,25021,2502105,Single,请问您是否知道VoileLabs的下属网站“PatchyVideo（帕琪站）”？,现在才知道它的存在,2991,2905,2456,2390,483,2586,405,data_raw/cn_official/round_10/conditions/q25021_a2502105.json
10,25031,2503101,Single,请问您是否了解视频索引站（如帕琪站）的具体功能的用途？,了解并且在使用,106,102,81,82,21,85,21,data_raw/cn_official/round_10/conditions/q25031_a2503101.json
10,25031,2503102,Single,请问您是否了解视频索引站（如帕琪站）的具体功能的用途？,了解但没有使用,1088,1060,914,912,194,939,149,data_raw/cn_official/round_10/conditions/q25031_a2503102.json
10,25031,2503103,Single,请问您是否了解视频索引站（如帕琪站）的具体功能的用途？,不了解,3662,3563,3048,2983,650,3185,477,data_raw/cn_official/round_10/conditions/q25031_a2503103.json
10,25051,2505101,Single,您平时是否会“主动”关注东方信息？,会,4690,4595,4052,3999,965,4066,624,data_raw/cn_official/round_10/conditions/q25051_a2505101.json
10,25051,2505102,Single,您平时是否会“主动”关注东方信息？,不会，但是会被动从社交环境中获得信息,888,849,679,665,143,776,112,data_raw/cn_official/round_10/conditions/q25051_a2505102.json
10,25051,2505103,Single,您平时是否会“主动”关注东方信息？,想主动关注，但是不知道从何关注,341,323,236,238,36,294,47,data_raw/cn_official/round_10/conditions/q25051_a2505103.json
10,25051,2505104,Single,您平时是否会“主动”关注东方信息？,完全不想关注,26,24,13,16,4,21,5,data_raw/cn_official/round_10/conditions/q25051_a2505104.json
10,25061,2506101,Multiple,您接触东方信息的渠道有哪些？,视频网站（如B站）,5785,5641,4887,4813,1135,5035,750,data_raw/cn_official/round_10/conditions/q25061_a2506101.json
10,25061,2506102,Multiple,您接触东方信息的渠道有哪些？,即时通信工具（包括QQ、Discord）,4356,4252,3694,3646,883,3809,547,data_raw/cn_official/round_10/conditions/q25061_a2506102.json
10,25061,2506103,Multiple,您接触东方信息的渠道有哪些？,贴吧论坛等主题社区,3898,3808,3340,3290,808,3407,491,data_raw/cn_official/round_10/conditions/q25061_a2506103.json
10,25061,2506104,Multiple,您接触东方信息的渠道有哪些？,微博推特类网站,1522,1490,1306,1299,326,1177,345,data_raw/cn_official/round_10/conditions/q25061_a2506104.json
10,25061,2506105,Multiple,您接触东方信息的渠道有哪些？,社交网络（如人人，FB，G+等）,946,921,757,757,144,780,166,data_raw/cn_official/round_10/conditions/q25061_a2506105.json
10,25061,2506106,Multiple,您接触东方信息的渠道有哪些？,现实生活（如学校社团）,1387,1358,1180,1163,247,1200,187,data_raw/cn_official/round_10/conditions/q25061_a2506106.json
10,25061,2506107,Multiple,您接触东方信息的渠道有哪些？,其他途径,1083,1058,914,927,206,930,153,data_raw/cn_official/round_10/conditions/q25061_a2506107.json
10,25071,2507101,Multiple,您“主动”关注的信息类型有哪些？,东方官方情报（如新作发布、ZUN的动态等）,5075,4972,4400,4299,1051,4389,686,data_raw/cn_official/round_10/conditions/q25071_a2507101.json
10,25071,2507102,Multiple,您“主动”关注的信息类型有哪些？,国内二次创作作品,5174,5062,4370,4341,1026,4501,673,data_raw/cn_official/round_10/conditions/q25071_a2507102.json
10,25071,2507103,Multiple,您“主动”关注的信息类型有哪些？,日本/海外二次创作作品,4203,4113,3602,3579,903,3609,594,data_raw/cn_official/round_10/conditions/q25071_a2507103.json
10,25071,2507104,Multiple,您“主动”关注的信息类型有哪些？,东方社群内的实时话题/梗/Meme等,4427,4329,3799,3757,899,3881,546,data_raw/cn_official/round_10/conditions/q25071_a2507104.json
10,25071,2507105,Multiple,您“主动”关注的信息类型有哪些？,线下活动相关,2133,2088,1874,1860,487,1869,264,data_raw/cn_official/round_10/conditions/q25071_a2507105.json
10,25071,2507106,Multiple,您“主动”关注的信息类型有哪些？,其他,1054,1035,888,899,229,932,122,data_raw/cn_official/round_10/conditions/q25071_a2507106.json
10,25081,2508101,Multiple,您平时被动接触到的信息类型有哪些？,东方官方情报（如新作发布、ZUN的动态等）,4474,4373,3835,3772,924,3908,566,data_raw/cn_official/round_10/conditions/q25081_a2508101.json
10,25081,2508102,Multiple,您平时被动接触到的信息类型有哪些？,国内二次创作作品,4763,4645,4022,3973,947,4178,585,data_raw/cn_official/round_10/conditions/q25081_a2508102.json
10,25081,2508103,Multiple,您平时被动接触到的信息类型有哪些？,日本/海外二次创作作品,3982,3895,3416,3360,850,3481,501,data_raw/cn_official/round_10/conditions/q25081_a2508103.json
10,25081,2508104,Multiple,您平时被动接触到的信息类型有哪些？,东方社群内的实时话题/梗/Meme等,4521,4415,3866,3797,943,3953,568,data_raw/cn_official/round_10/conditions/q25081_a2508104.json
10,25081,2508105,Multiple,您平时被动接触到的信息类型有哪些？,线下活动相关,2788,2732,2441,2409,659,2433,355,data_raw/cn_official/round_10/conditions/q25081_a2508105.json
10,25081,2508106,Multiple,您平时被动接触到的信息类型有哪些？,其他,1263,1245,1077,1086,289,1120,143,data_raw/cn_official/round_10/conditions/q25081_a2508106.json
10,25091,2509101,Multiple,您通过哪些账号或平台了解东方信息？,Bilibili,5829,5684,4900,4838,1141,5073,756,data_raw/cn_official/round_10/conditions/q25091_a2509101.json
10,25091,2509102,Multiple,您通过哪些账号或平台了解东方信息？,微博,1141,1112,960,965,248,816,325,data_raw/cn_official/round_10/conditions/q25091_a2509102.json
10,25091,2509103,Multiple,您通过哪些账号或平台了解东方信息？,推特,1903,1859,1644,1622,415,1615,288,data_raw/cn_official/round_10/conditions/q25091_a2509103.json
10,25091,2509104,Multiple,您通过哪些账号或平台了解东方信息？,Niconico,947,924,815,800,196,821,126,data_raw/cn_official/round_10/conditions/q25091_a2509104.json
10,25091,2509105,Multiple,您通过哪些账号或平台了解东方信息？,Youtube,1440,1402,1259,1223,331,1279,161,data_raw/cn_official/round_10/conditions/q25091_a2509105.json
10,25091,2509106,Multiple,您通过哪些账号或平台了解东方信息？,Pixiv,3511,3431,3013,2999,706,3097,414,data_raw/cn_official/round_10/conditions/q25091_a2509106.json
10,25091,2509107,Multiple,您通过哪些账号或平台了解东方信息？,东方吧,3994,3916,3434,3391,820,3502,492,data_raw/cn_official/round_10/conditions/q25091_a2509107.json
10,25091,2509108,Multiple,您通过哪些账号或平台了解东方信息？,喵玉殿论坛,1659,1638,1479,1464,382,1434,225,data_raw/cn_official/round_10/conditions/q25091_a2509108.json
10,25091,2509109,Multiple,您通过哪些账号或平台了解东方信息？,NGA/S1等综合论坛,566,555,472,467,127,493,73,data_raw/cn_official/round_10/conditions/q25091_a2509109.json
10,25091,2509110,Multiple,您通过哪些账号或平台了解东方信息？,东方活动群（如THO群）或社团群/作者个人群,2550,2504,2223,2202,573,2235,315,data_raw/cn_official/round_10/conditions/q25091_a2509110.json
10,25091,2509111,Multiple,您通过哪些账号或平台了解东方信息？,THBWiki微博/B站号,2888,2844,2587,2518,662,2512,376,data_raw/cn_official/round_10/conditions/q25091_a2509111.json
10,25091,2509112,Multiple,您通过哪些账号或平台了解东方信息？,殇韵月风微博/B站号,1606,1581,1457,1435,448,1376,230,data_raw/cn_official/round_10/conditions/q25091_a2509112.json
10,25091,2509113,Multiple,您通过哪些账号或平台了解东方信息？,囧仙B站号,3214,3162,2864,2826,745,2858,356,data_raw/cn_official/round_10/conditions/q25091_a2509113.json
10,25091,2509114,Multiple,您通过哪些账号或平台了解东方信息？,魅知幻想之旅B站号,1489,1465,1347,1321,415,1316,173,data_raw/cn_official/round_10/conditions/q25091_a2509114.json
10,25091,2509115,Multiple,您通过哪些账号或平台了解东方信息？,东游鉴B站号,1887,1854,1691,1664,502,1713,174,data_raw/cn_official/round_10/conditions/q25091_a2509115.json
10,25091,2509116,Multiple,您通过哪些账号或平台了解东方信息？,幽紫kkB站号,2853,2803,2570,2518,710,2542,311,data_raw/cn_official/round_10/conditions/q25091_a2509116.json
10,25091,2509117,Multiple,您通过哪些账号或平台了解东方信息？,轩缘无痕B站号,1455,1430,1321,1295,401,1301,154,data_raw/cn_official/round_10/conditions/q25091_a2509117.json
10,25091,2509118,Multiple,您通过哪些账号或平台了解东方信息？,东方初心者讲座群,259,253,216,223,54,216,43,data_raw/cn_official/round_10/conditions/q25091_a2509118.json
10,25091,2509119,Multiple,您通过哪些账号或平台了解东方信息？,囧仙粉丝群,606,595,540,540,160,558,48,data_raw/cn_official/round_10/conditions/q25091_a2509119.json
10,25091,2509120,Multiple,您通过哪些账号或平台了解东方信息？,其他,1585,1547,1344,1337,324,1379,206,data_raw/cn_official/round_10/conditions/q25091_a2509120.json
11,11011,1101101,Single,您的性别是？（填写的信息仅用于数据分析，我们不会以任何形式披露投票者个人信息）,男,12354,11256,8633,8353,1094,12354,0,data_raw/cn_official/round_11/conditions/q11011_a1101101.json
11,11011,1101102,Single,您的性别是？（填写的信息仅用于数据分析，我们不会以任何形式披露投票者个人信息）,女,2240,2027,1552,1603,143,0,2240,data_raw/cn_official/round_11/conditions/q11011_a1101102.json
11,11021,1102101,Single,您现在的主要所在地为？,国内（含港澳台）,14270,12993,9967,9746,1199,12108,2162,data_raw/cn_official/round_11/conditions/q11021_a1102101.json
11,11021,1102102,Single,您现在的主要所在地为？,国外,322,290,218,210,38,245,77,data_raw/cn_official/round_11/conditions/q11021_a1102102.json
11,11031,1103101,Single,您现在的主要所在地位于哪个省级行政区？,北京,865,784,578,545,92,712,153,data_raw/cn_official/round_11/conditions/q11031_a1103101.json
11,11031,1103102,Single,您现在的主要所在地位于哪个省级行政区？,天津,274,258,201,209,23,233,41,data_raw/cn_official/round_11/conditions/q11031_a1103102.json
11,11031,1103103,Single,您现在的主要所在地位于哪个省级行政区？,河北,568,526,378,380,42,489,79,data_raw/cn_official/round_11/conditions/q11031_a1103103.json
11,11031,1103104,Single,您现在的主要所在地位于哪个省级行政区？,山西,205,179,136,130,10,181,24,data_raw/cn_official/round_11/conditions/q11031_a1103104.json
11,11031,1103105,Single,您现在的主要所在地位于哪个省级行政区？,内蒙古,107,98,66,67,5,92,15,data_raw/cn_official/round_11/conditions/q11031_a1103105.json
11,11031,1103106,Single,您现在的主要所在地位于哪个省级行政区？,辽宁,426,393,288,283,30,354,72,data_raw/cn_official/round_11/conditions/q11031_a1103106.json
11,11031,1103107,Single,您现在的主要所在地位于哪个省级行政区？,吉林,184,165,130,124,21,155,29,data_raw/cn_official/round_11/conditions/q11031_a1103107.json
11,11031,1103108,Single,您现在的主要所在地位于哪个省级行政区？,黑龙江,266,234,186,185,21,233,33,data_raw/cn_official/round_11/conditions/q11031_a1103108.json
11,11031,1103109,Single,您现在的主要所在地位于哪个省级行政区？,上海,876,809,624,608,77,713,163,data_raw/cn_official/round_11/conditions/q11031_a1103109.json
11,11031,1103110,Single,您现在的主要所在地位于哪个省级行政区？,江苏,1239,1142,888,851,106,1068,171,data_raw/cn_official/round_11/conditions/q11031_a1103110.json
11,11031,1103111,Single,您现在的主要所在地位于哪个省级行政区？,浙江,995,905,700,657,77,854,141,data_raw/cn_official/round_11/conditions/q11031_a1103111.json
11,11031,1103112,Single,您现在的主要所在地位于哪个省级行政区？,安徽,523,470,361,359,40,447,76,data_raw/cn_official/round_11/conditions/q11031_a1103112.json
11,11031,1103113,Single,您现在的主要所在地位于哪个省级行政区？,福建,613,548,411,412,49,527,86,data_raw/cn_official/round_11/conditions/q11031_a1103113.json
11,11031,1103114,Single,您现在的主要所在地位于哪个省级行政区？,江西,424,394,306,290,32,370,54,data_raw/cn_official/round_11/conditions/q11031_a1103114.json
11,11031,1103115,Single,您现在的主要所在地位于哪个省级行政区？,山东,818,754,590,574,65,699,119,data_raw/cn_official/round_11/conditions/q11031_a1103115.json
11,11031,1103116,Single,您现在的主要所在地位于哪个省级行政区？,河南,584,539,420,401,62,509,75,data_raw/cn_official/round_11/conditions/q11031_a1103116.json
11,11031,1103117,Single,您现在的主要所在地位于哪个省级行政区？,湖北,656,593,459,440,59,544,112,data_raw/cn_official/round_11/conditions/q11031_a1103117.json
11,11031,1103118,Single,您现在的主要所在地位于哪个省级行政区？,湖南,474,430,324,325,38,409,65,data_raw/cn_official/round_11/conditions/q11031_a1103118.json
11,11031,1103119,Single,您现在的主要所在地位于哪个省级行政区？,广东,1793,1615,1262,1240,149,1528,265,data_raw/cn_official/round_11/conditions/q11031_a1103119.json
11,11031,1103120,Single,您现在的主要所在地位于哪个省级行政区？,广西,500,452,348,353,32,412,88,data_raw/cn_official/round_11/conditions/q11031_a1103120.json
11,11031,1103121,Single,您现在的主要所在地位于哪个省级行政区？,海南,110,100,83,75,12,94,16,data_raw/cn_official/round_11/conditions/q11031_a1103121.json
11,11031,1103122,Single,您现在的主要所在地位于哪个省级行政区？,重庆,310,279,206,211,23,253,57,data_raw/cn_official/round_11/conditions/q11031_a1103122.json
11,11031,1103123,Single,您现在的主要所在地位于哪个省级行政区？,四川,617,567,425,426,48,523,94,data_raw/cn_official/round_11/conditions/q11031_a1103123.json
11,11031,1103124,Single,您现在的主要所在地位于哪个省级行政区？,贵州,120,107,76,80,14,102,18,data_raw/cn_official/round_11/conditions/q11031_a1103124.json
11,11031,1103125,Single,您现在的主要所在地位于哪个省级行政区？,云南,133,118,101,98,7,112,21,data_raw/cn_official/round_11/conditions/q11031_a1103125.json
11,11031,1103126,Single,您现在的主要所在地位于哪个省级行政区？,西藏,1,1,1,1,0,1,0,data_raw/cn_official/round_11/conditions/q11031_a1103126.json
11,11031,1103127,Single,您现在的主要所在地位于哪个省级行政区？,陕西,296,265,203,208,32,250,46,data_raw/cn_official/round_11/conditions/q11031_a1103127.json
11,11031,1103128,Single,您现在的主要所在地位于哪个省级行政区？,甘肃,55,52,44,42,6,43,12,data_raw/cn_official/round_11/conditions/q11031_a1103128.json
11,11031,1103129,Single,您现在的主要所在地位于哪个省级行政区？,青海,18,13,10,8,1,14,4,data_raw/cn_official/round_11/conditions/q11031_a1103129.json
11,11031,1103130,Single,您现在的主要所在地位于哪个省级行政区？,宁夏,19,19,13,14,1,14,5,data_raw/cn_official/round_11/conditions/q11031_a1103130.json
11,11031,1103131,Single,您现在的主要所在地位于哪个省级行政区？,新疆,75,71,51,57,10,68,7,data_raw/cn_official/round_11/conditions/q11031_a1103131.json
11,11031,1103132,Single,您现在的主要所在地位于哪个省级行政区？,台湾,60,50,39,42,9,48,12,data_raw/cn_official/round_11/conditions/q11031_a1103132.json
11,11031,1103133,Single,您现在的主要所在地位于哪个省级行政区？,香港,52,48,46,38,4,43,9,data_raw/cn_official/round_11/conditions/q11031_a1103133.json
11,11031,1103134,Single,您现在的主要所在地位于哪个省级行政区？,澳门,16,15,13,13,2,15,1,data_raw/cn_official/round_11/conditions/q11031_a1103134.json
11,11032,1103201,Single,您现在的主要所在地位于哪个地区？,日本,62,49,31,34,3,42,20,data_raw/cn_official/round_11/conditions/q11032_a1103201.json
11,11032,1103202,Single,您现在的主要所在地位于哪个地区？,亚洲其他地区,67,60,37,37,7,51,16,data_raw/cn_official/round_11/conditions/q11032_a1103202.json
11,11032,1103203,Single,您现在的主要所在地位于哪个地区？,大洋洲,18,17,15,11,5,16,2,data_raw/cn_official/round_11/conditions/q11032_a1103203.json
11,11032,1103204,Single,您现在的主要所在地位于哪个地区？,欧洲,69,64,55,56,10,58,11,data_raw/cn_official/round_11/conditions/q11032_a1103204.json
11,11032,1103205,Single,您现在的主要所在地位于哪个地区？,北美洲,83,78,66,57,12,68,15,data_raw/cn_official/round_11/conditions/q11032_a1103205.json
11,11032,1103206,Single,您现在的主要所在地位于哪个地区？,南美洲,4,4,4,4,0,2,2,data_raw/cn_official/round_11/conditions/q11032_a1103206.json
11,11032,1103207,Single,您现在的主要所在地位于哪个地区？,非洲,4,4,1,1,0,1,3,data_raw/cn_official/round_11/conditions/q11032_a1103207.json
11,11032,1103208,Single,您现在的主要所在地位于哪个地区？,其他,15,14,9,10,1,7,8,data_raw/cn_official/round_11/conditions/q11032_a1103208.json
11,11041,1104101,Single,您现在的年龄所在区间为？,未满10岁,57,47,20,24,1,38,19,data_raw/cn_official/round_11/conditions/q11041_a1104101.json
11,11041,1104102,Single,您现在的年龄所在区间为？,10-14岁,451,423,337,335,42,271,180,data_raw/cn_official/round_11/conditions/q11041_a1104102.json
11,11041,1104103,Single,您现在的年龄所在区间为？,15-17岁,3890,3576,2896,2789,330,3143,747,data_raw/cn_official/round_11/conditions/q11041_a1104103.json
11,11041,1104104,Single,您现在的年龄所在区间为？,18-21岁,7020,6349,4791,4678,551,6212,808,data_raw/cn_official/round_11/conditions/q11041_a1104104.json
11,11041,1104105,Single,您现在的年龄所在区间为？,22-25岁,2451,2235,1646,1650,229,2104,347,data_raw/cn_official/round_11/conditions/q11041_a1104105.json
11,11041,1104106,Single,您现在的年龄所在区间为？,26-29岁,519,472,353,344,61,426,93,data_raw/cn_official/round_11/conditions/q11041_a1104106.json
11,11041,1104107,Single,您现在的年龄所在区间为？,30-39岁,147,131,108,105,17,124,23,data_raw/cn_official/round_11/conditions/q11041_a1104107.json
11,11041,1104108,Single,您现在的年龄所在区间为？,40岁及以上,59,50,34,31,6,36,23,data_raw/cn_official/round_11/conditions/q11041_a1104108.json
11,11051,1105101,Single,您当前的受教育程度为？,小学或学龄前,88,74,39,42,3,58,30,data_raw/cn_official/round_11/conditions/q11051_a1105101.json
11,11051,1105102,Single,您当前的受教育程度为？,初中,1111,1033,823,812,93,806,305,data_raw/cn_official/round_11/conditions/q11051_a1105102.json
11,11051,1105103,Single,您当前的受教育程度为？,高中/中专/职高/技校,4828,4437,3506,3388,408,4036,792,data_raw/cn_official/round_11/conditions/q11051_a1105103.json
11,11051,1105104,Single,您当前的受教育程度为？,本科/专科/高职,7666,6942,5220,5127,638,6726,940,data_raw/cn_official/round_11/conditions/q11051_a1105104.json
11,11051,1105105,Single,您当前的受教育程度为？,硕士/博士,607,548,411,403,72,500,107,data_raw/cn_official/round_11/conditions/q11051_a1105105.json
11,11051,1105106,Single,您当前的受教育程度为？,其他,294,249,186,184,23,228,66,data_raw/cn_official/round_11/conditions/q11051_a1105106.json
11,11061,1106101,Single,您是学生吗？,是,12419,11321,8745,8519,1039,10542,1877,data_raw/cn_official/round_11/conditions/q11061_a1106101.json
11,11061,1106102,Single,您是学生吗？,不是,2175,1962,1440,1437,198,1812,363,data_raw/cn_official/round_11/conditions/q11061_a1106102.json
11,11071,1107201,Single,您现在的工作情况为？,固定工作者,1161,1048,773,763,104,984,177,data_raw/cn_official/round_11/conditions/q11071_a1107201.json
11,11071,1107202,Single,您现在的工作情况为？,自由职业者,455,401,295,300,41,366,89,data_raw/cn_official/round_11/conditions/q11071_a1107202.json
11,11071,1107203,Single,您现在的工作情况为？,待业/无业/失业,371,345,263,260,42,314,57,data_raw/cn_official/round_11/conditions/q11071_a1107203.json
11,11071,1107204,Single,您现在的工作情况为？,其他,188,168,109,114,11,148,40,data_raw/cn_official/round_11/conditions/q11071_a1107204.json
11,11081,1108101,Single,您是从什么时间段开始对东方Project感兴趣的？,2023年及之后,1341,1169,818,812,94,1093,248,data_raw/cn_official/round_11/conditions/q11081_a1108101.json
11,11081,1108102,Single,您是从什么时间段开始对东方Project感兴趣的？,2021年～2022年期间,4508,4142,3179,3110,374,3821,687,data_raw/cn_official/round_11/conditions/q11081_a1108102.json
11,11081,1108103,Single,您是从什么时间段开始对东方Project感兴趣的？,2018～2020年期间,4854,4461,3489,3400,435,4243,611,data_raw/cn_official/round_11/conditions/q11081_a1108103.json
11,11081,1108104,Single,您是从什么时间段开始对东方Project感兴趣的？,2015～2017年期间,2331,2115,1635,1573,193,1969,362,data_raw/cn_official/round_11/conditions/q11081_a1108104.json
11,11081,1108105,Single,您是从什么时间段开始对东方Project感兴趣的？,2011～2014年期间,1136,1021,796,794,109,899,237,data_raw/cn_official/round_11/conditions/q11081_a1108105.json
11,11081,1108106,Single,您是从什么时间段开始对东方Project感兴趣的？,2007～2010年期间,294,269,206,203,29,231,63,data_raw/cn_official/round_11/conditions/q11081_a1108106.json
11,11081,1108107,Single,您是从什么时间段开始对东方Project感兴趣的？,2006年及之前,129,106,62,64,3,97,32,data_raw/cn_official/round_11/conditions/q11081_a1108107.json
11,11091,1109102,Single,您是第几次参加中文东方人气投票活动？,2,2792,2631,2177,2124,304,2371,421,data_raw/cn_official/round_11/conditions/q11091_a1109102.json
11,11091,1109103,Single,您是第几次参加中文东方人气投票活动？,3,1891,1775,1433,1408,210,1634,257,data_raw/cn_official/round_11/conditions/q11091_a1109103.json
11,11091,1109104,Single,您是第几次参加中文东方人气投票活动？,4,700,658,527,523,75,582,118,data_raw/cn_official/round_11/conditions/q11091_a1109104.json
11,11091,1109105,Single,您是第几次参加中文东方人气投票活动？,5,406,379,313,310,46,336,70,data_raw/cn_official/round_11/conditions/q11091_a1109105.json
11,11091,1109106,Single,您是第几次参加中文东方人气投票活动？,6,181,167,140,143,29,145,36,data_raw/cn_official/round_11/conditions/q11091_a1109106.json
11,11091,1109107,Single,您是第几次参加中文东方人气投票活动？,7,85,76,60,62,17,67,18,data_raw/cn_official/round_11/conditions/q11091_a1109107.json
11,11091,1109108,Single,您是第几次参加中文东方人气投票活动？,8,54,47,39,39,7,40,14,data_raw/cn_official/round_11/conditions/q11091_a1109108.json
11,11091,1109109,Single,您是第几次参加中文东方人气投票活动？,9,31,29,25,26,3,21,10,data_raw/cn_official/round_11/conditions/q11091_a1109109.json
11,11091,1109110,Single,您是第几次参加中文东方人气投票活动？,10,29,23,19,20,2,22,7,data_raw/cn_official/round_11/conditions/q11091_a1109110.json
11,11091,1109111,Single,您是第几次参加中文东方人气投票活动？,11,114,102,75,74,8,83,31,data_raw/cn_official/round_11/conditions/q11091_a1109111.json
11,11091,11109101,Single,您是第几次参加中文东方人气投票活动？,1,8310,7396,5377,5227,536,7052,1258,data_raw/cn_official/round_11/conditions/q11091_a11109101.json
11,11101,1110101,Single,您对东方的官方作品感兴趣吗？,热衷于原作游戏/音乐/官方出版物等内容，期待新作更新,5447,5050,4175,4008,544,4581,866,data_raw/cn_official/round_11/conditions/q11101_a1110101.json
11,11101,1110102,Single,您对东方的官方作品感兴趣吗？,对原作游戏/音乐/官方出版物等内容比较感兴趣，关注新作信息,5935,5449,4216,4086,500,5038,897,data_raw/cn_official/round_11/conditions/q11101_a1110102.json
11,11101,1110103,Single,您对东方的官方作品感兴趣吗？,偶尔关注官作内容，如果看到新作信息会稍微关注一下,2906,2548,1704,1750,183,2480,426,data_raw/cn_official/round_11/conditions/q11101_a1110103.json
11,11101,1110104,Single,您对东方的官方作品感兴趣吗？,对官作不感兴趣，不会主动接触原作游戏/音乐/官方出版物等内容,305,236,90,112,10,254,51,data_raw/cn_official/round_11/conditions/q11101_a1110104.json
