condition_family,question_index,question_group,question,question_token,answer_index,answer_id,answer,expected_cohort,target_category,status,row_count,url,raw_path,processed_path,error,expected_cohort_source,total_effective_votes,total_first_votes,filtered_entity_count,actual_entity_count,mean_votes,median_votes,official_filter_description
questionnaire_answer,27,3,能接受的单个作品购买价（包括运费）上限是（非国内作品）,04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07,7,7,总价500RMB以上,393,music,available_crawled,328,https://touhou.vote/v8/?m=music&type=simple&quest=04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07&item=7,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_027/a_007/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_027/a_007/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>能接受的单个作品购买价（包括运费）上限是（非国内作品）→总价500RMB以上</b>
questionnaire_answer,28,3,因何原因阻碍了购买（非国内作品）,b6943734bf84a171e46981a12a7aTuhaTY7U2a7a,1,1,价格过高,715,chara,available_crawled,156,https://touhou.vote/v8/?m=chara&type=simple&quest=b6943734bf84a171e46981a12a7aTuhaTY7U2a7a&item=1,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_028/a_001/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_028/a_001/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>因何原因阻碍了购买（非国内作品）→价格过高</b>
questionnaire_answer,28,3,因何原因阻碍了购买（非国内作品）,b6943734bf84a171e46981a12a7aTuhaTY7U2a7a,1,1,价格过高,715,music,available_crawled,374,https://touhou.vote/v8/?m=music&type=simple&quest=b6943734bf84a171e46981a12a7aTuhaTY7U2a7a&item=1,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_028/a_001/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_028/a_001/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>因何原因阻碍了购买（非国内作品）→价格过高</b>
questionnaire_answer,28,3,因何原因阻碍了购买（非国内作品）,b6943734bf84a171e46981a12a7aTuhaTY7U2a7a,2,2,缺少渠道,1805,chara,available_crawled,172,https://touhou.vote/v8/?m=chara&type=simple&quest=b6943734bf84a171e46981a12a7aTuhaTY7U2a7a&item=2,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_028/a_002/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_028/a_002/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>因何原因阻碍了购买（非国内作品）→缺少渠道</b>
questionnaire_answer,28,3,因何原因阻碍了购买（非国内作品）,b6943734bf84a171e46981a12a7aTuhaTY7U2a7a,2,2,缺少渠道,1805,music,available_crawled,442,https://touhou.vote/v8/?m=music&type=simple&quest=b6943734bf84a171e46981a12a7aTuhaTY7U2a7a&item=2,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_028/a_002/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_028/a_002/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>因何原因阻碍了购买（非国内作品）→缺少渠道</b>
questionnaire_answer,28,3,因何原因阻碍了购买（非国内作品）,b6943734bf84a171e46981a12a7aTuhaTY7U2a7a,3,3,环境阻碍,835,chara,available_crawled,152,https://touhou.vote/v8/?m=chara&type=simple&quest=b6943734bf84a171e46981a12a7aTuhaTY7U2a7a&item=3,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_028/a_003/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_028/a_003/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>因何原因阻碍了购买（非国内作品）→环境阻碍</b>
questionnaire_answer,28,3,因何原因阻碍了购买（非国内作品）,b6943734bf84a171e46981a12a7aTuhaTY7U2a7a,3,3,环境阻碍,835,music,available_crawled,394,https://touhou.vote/v8/?m=music&type=simple&quest=b6943734bf84a171e46981a12a7aTuhaTY7U2a7a&item=3,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_028/a_003/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_028/a_003/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>因何原因阻碍了购买（非国内作品）→环境阻碍</b>
questionnaire_answer,28,3,因何原因阻碍了购买（非国内作品）,b6943734bf84a171e46981a12a7aTuhaTY7U2a7a,4,4,不懂日文（或其他外语）,1195,chara,available_crawled,165,https://touhou.vote/v8/?m=chara&type=simple&quest=b6943734bf84a171e46981a12a7aTuhaTY7U2a7a&item=4,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_028/a_004/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_028/a_004/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>因何原因阻碍了购买（非国内作品）→不懂日文（或其他外语）</b>
questionnaire_answer,28,3,因何原因阻碍了购买（非国内作品）,b6943734bf84a171e46981a12a7aTuhaTY7U2a7a,4,4,不懂日文（或其他外语）,1195,music,available_crawled,416,https://touhou.vote/v8/?m=music&type=simple&quest=b6943734bf84a171e46981a12a7aTuhaTY7U2a7a&item=4,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_028/a_004/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_028/a_004/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>因何原因阻碍了购买（非国内作品）→不懂日文（或其他外语）</b>
questionnaire_answer,29,3,您的购买力范围是（单个作品的购买价，含运费）（非国内作品）,bb521cafb95b97be25e55c62183fmX2D6pcx183f,1,1,没有自主购买能力,104,chara,available_crawled,111,https://touhou.vote/v8/?m=chara&type=simple&quest=bb521cafb95b97be25e55c62183fmX2D6pcx183f&item=1,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_029/a_001/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_029/a_001/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>您的购买力范围是（单个作品的购买价，含运费）（非国内作品）→没有自主购买能力</b>
questionnaire_answer,29,3,您的购买力范围是（单个作品的购买价，含运费）（非国内作品）,bb521cafb95b97be25e55c62183fmX2D6pcx183f,1,1,没有自主购买能力,104,music,available_crawled,216,https://touhou.vote/v8/?m=music&type=simple&quest=bb521cafb95b97be25e55c62183fmX2D6pcx183f&item=1,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_029/a_001/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_029/a_001/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>您的购买力范围是（单个作品的购买价，含运费）（非国内作品）→没有自主购买能力</b>
questionnaire_answer,29,3,您的购买力范围是（单个作品的购买价，含运费）（非国内作品）,bb521cafb95b97be25e55c62183fmX2D6pcx183f,2,2,总价50RMB以内,169,chara,available_crawled,128,https://touhou.vote/v8/?m=chara&type=simple&quest=bb521cafb95b97be25e55c62183fmX2D6pcx183f&item=2,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_029/a_002/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_029/a_002/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>您的购买力范围是（单个作品的购买价，含运费）（非国内作品）→总价50RMB以内</b>
questionnaire_answer,29,3,您的购买力范围是（单个作品的购买价，含运费）（非国内作品）,bb521cafb95b97be25e55c62183fmX2D6pcx183f,2,2,总价50RMB以内,169,music,available_crawled,260,https://touhou.vote/v8/?m=music&type=simple&quest=bb521cafb95b97be25e55c62183fmX2D6pcx183f&item=2,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_029/a_002/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_029/a_002/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>您的购买力范围是（单个作品的购买价，含运费）（非国内作品）→总价50RMB以内</b>
questionnaire_answer,29,3,您的购买力范围是（单个作品的购买价，含运费）（非国内作品）,bb521cafb95b97be25e55c62183fmX2D6pcx183f,3,3,总价100RMB以内,242,chara,available_crawled,124,https://touhou.vote/v8/?m=chara&type=simple&quest=bb521cafb95b97be25e55c62183fmX2D6pcx183f&item=3,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_029/a_003/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_029/a_003/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>您的购买力范围是（单个作品的购买价，含运费）（非国内作品）→总价100RMB以内</b>
questionnaire_answer,29,3,您的购买力范围是（单个作品的购买价，含运费）（非国内作品）,bb521cafb95b97be25e55c62183fmX2D6pcx183f,3,3,总价100RMB以内,242,music,available_crawled,256,https://touhou.vote/v8/?m=music&type=simple&quest=bb521cafb95b97be25e55c62183fmX2D6pcx183f&item=3,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_029/a_003/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_029/a_003/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>您的购买力范围是（单个作品的购买价，含运费）（非国内作品）→总价100RMB以内</b>
questionnaire_answer,29,3,您的购买力范围是（单个作品的购买价，含运费）（非国内作品）,bb521cafb95b97be25e55c62183fmX2D6pcx183f,4,4,总价150RMB以内,90,chara,available_crawled,98,https://touhou.vote/v8/?m=chara&type=simple&quest=bb521cafb95b97be25e55c62183fmX2D6pcx183f&item=4,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_029/a_004/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_029/a_004/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>您的购买力范围是（单个作品的购买价，含运费）（非国内作品）→总价150RMB以内</b>
questionnaire_answer,29,3,您的购买力范围是（单个作品的购买价，含运费）（非国内作品）,bb521cafb95b97be25e55c62183fmX2D6pcx183f,4,4,总价150RMB以内,90,music,available_crawled,186,https://touhou.vote/v8/?m=music&type=simple&quest=bb521cafb95b97be25e55c62183fmX2D6pcx183f&item=4,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_029/a_004/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_029/a_004/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>您的购买力范围是（单个作品的购买价，含运费）（非国内作品）→总价150RMB以内</b>
questionnaire_answer,29,3,您的购买力范围是（单个作品的购买价，含运费）（非国内作品）,bb521cafb95b97be25e55c62183fmX2D6pcx183f,5,5,总价200RMB以内,71,chara,available_crawled,86,https://touhou.vote/v8/?m=chara&type=simple&quest=bb521cafb95b97be25e55c62183fmX2D6pcx183f&item=5,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_029/a_005/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_029/a_005/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>您的购买力范围是（单个作品的购买价，含运费）（非国内作品）→总价200RMB以内</b>
questionnaire_answer,29,3,您的购买力范围是（单个作品的购买价，含运费）（非国内作品）,bb521cafb95b97be25e55c62183fmX2D6pcx183f,5,5,总价200RMB以内,71,music,available_crawled,184,https://touhou.vote/v8/?m=music&type=simple&quest=bb521cafb95b97be25e55c62183fmX2D6pcx183f&item=5,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_029/a_005/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_029/a_005/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>您的购买力范围是（单个作品的购买价，含运费）（非国内作品）→总价200RMB以内</b>
questionnaire_answer,29,3,您的购买力范围是（单个作品的购买价，含运费）（非国内作品）,bb521cafb95b97be25e55c62183fmX2D6pcx183f,6,6,总价300RMB以内,28,chara,available_crawled,68,https://touhou.vote/v8/?m=chara&type=simple&quest=bb521cafb95b97be25e55c62183fmX2D6pcx183f&item=6,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_029/a_006/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_029/a_006/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>您的购买力范围是（单个作品的购买价，含运费）（非国内作品）→总价300RMB以内</b>
questionnaire_answer,29,3,您的购买力范围是（单个作品的购买价，含运费）（非国内作品）,bb521cafb95b97be25e55c62183fmX2D6pcx183f,6,6,总价300RMB以内,28,music,available_crawled,95,https://touhou.vote/v8/?m=music&type=simple&quest=bb521cafb95b97be25e55c62183fmX2D6pcx183f&item=6,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_029/a_006/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_029/a_006/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>您的购买力范围是（单个作品的购买价，含运费）（非国内作品）→总价300RMB以内</b>
questionnaire_answer,29,3,您的购买力范围是（单个作品的购买价，含运费）（非国内作品）,bb521cafb95b97be25e55c62183fmX2D6pcx183f,7,7,总价500RMB以内,13,chara,available_crawled,41,https://touhou.vote/v8/?m=chara&type=simple&quest=bb521cafb95b97be25e55c62183fmX2D6pcx183f&item=7,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_029/a_007/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_029/a_007/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>您的购买力范围是（单个作品的购买价，含运费）（非国内作品）→总价500RMB以内</b>
questionnaire_answer,29,3,您的购买力范围是（单个作品的购买价，含运费）（非国内作品）,bb521cafb95b97be25e55c62183fmX2D6pcx183f,7,7,总价500RMB以内,13,music,available_crawled,66,https://touhou.vote/v8/?m=music&type=simple&quest=bb521cafb95b97be25e55c62183fmX2D6pcx183f&item=7,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_029/a_007/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_029/a_007/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>您的购买力范围是（单个作品的购买价，含运费）（非国内作品）→总价500RMB以内</b>
questionnaire_answer,30,3,因为什么原因您没有使用代购作为您的购买渠道（非国内作品）,4a1f840cfdeb918a995556efeb1duh2V0pOheb1d,1,1,认为代购加价过高,387,chara,available_crawled,138,https://touhou.vote/v8/?m=chara&type=simple&quest=4a1f840cfdeb918a995556efeb1duh2V0pOheb1d&item=1,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_030/a_001/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_030/a_001/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>因为什么原因您没有使用代购作为您的购买渠道（非国内作品）→认为代购加价过高</b>
questionnaire_answer,30,3,因为什么原因您没有使用代购作为您的购买渠道（非国内作品）,4a1f840cfdeb918a995556efeb1duh2V0pOheb1d,1,1,认为代购加价过高,387,music,available_crawled,297,https://touhou.vote/v8/?m=music&type=simple&quest=4a1f840cfdeb918a995556efeb1duh2V0pOheb1d&item=1,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_030/a_001/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_030/a_001/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>因为什么原因您没有使用代购作为您的购买渠道（非国内作品）→认为代购加价过高</b>
questionnaire_answer,30,3,因为什么原因您没有使用代购作为您的购买渠道（非国内作品）,4a1f840cfdeb918a995556efeb1duh2V0pOheb1d,2,2,没有或无法使用网银,642,chara,available_crawled,149,https://touhou.vote/v8/?m=chara&type=simple&quest=4a1f840cfdeb918a995556efeb1duh2V0pOheb1d&item=2,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_030/a_002/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_030/a_002/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>因为什么原因您没有使用代购作为您的购买渠道（非国内作品）→没有或无法使用网银</b>
questionnaire_answer,30,3,因为什么原因您没有使用代购作为您的购买渠道（非国内作品）,4a1f840cfdeb918a995556efeb1duh2V0pOheb1d,2,2,没有或无法使用网银,642,music,available_crawled,374,https://touhou.vote/v8/?m=music&type=simple&quest=4a1f840cfdeb918a995556efeb1duh2V0pOheb1d&item=2,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_030/a_002/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_030/a_002/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>因为什么原因您没有使用代购作为您的购买渠道（非国内作品）→没有或无法使用网银</b>
questionnaire_answer,30,3,因为什么原因您没有使用代购作为您的购买渠道（非国内作品）,4a1f840cfdeb918a995556efeb1duh2V0pOheb1d,3,3,不知道存在这样的代购,725,chara,available_crawled,149,https://touhou.vote/v8/?m=chara&type=simple&quest=4a1f840cfdeb918a995556efeb1duh2V0pOheb1d&item=3,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_030/a_003/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_030/a_003/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>因为什么原因您没有使用代购作为您的购买渠道（非国内作品）→不知道存在这样的代购</b>
questionnaire_answer,30,3,因为什么原因您没有使用代购作为您的购买渠道（非国内作品）,4a1f840cfdeb918a995556efeb1duh2V0pOheb1d,3,3,不知道存在这样的代购,725,music,available_crawled,354,https://touhou.vote/v8/?m=music&type=simple&quest=4a1f840cfdeb918a995556efeb1duh2V0pOheb1d&item=3,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_030/a_003/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_030/a_003/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>因为什么原因您没有使用代购作为您的购买渠道（非国内作品）→不知道存在这样的代购</b>
questionnaire_answer,30,3,因为什么原因您没有使用代购作为您的购买渠道（非国内作品）,4a1f840cfdeb918a995556efeb1duh2V0pOheb1d,4,4,身居海外难以使用以大陆为主的代购,56,chara,available_crawled,86,https://touhou.vote/v8/?m=chara&type=simple&quest=4a1f840cfdeb918a995556efeb1duh2V0pOheb1d&item=4,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_030/a_004/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_030/a_004/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>因为什么原因您没有使用代购作为您的购买渠道（非国内作品）→身居海外难以使用以大陆为主的代购</b>
questionnaire_answer,30,3,因为什么原因您没有使用代购作为您的购买渠道（非国内作品）,4a1f840cfdeb918a995556efeb1duh2V0pOheb1d,4,4,身居海外难以使用以大陆为主的代购,56,music,available_crawled,159,https://touhou.vote/v8/?m=music&type=simple&quest=4a1f840cfdeb918a995556efeb1duh2V0pOheb1d&item=4,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_030/a_004/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_030/a_004/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>因为什么原因您没有使用代购作为您的购买渠道（非国内作品）→身居海外难以使用以大陆为主的代购</b>
questionnaire_answer,31,3,环境中存在什么样的购买二次同人作品的阻碍（非国内作品）,dd3bf35f43f934cd745248909349bkZqb8pa9349,1,1,家人或朋友的反对,331,chara,available_crawled,133,https://touhou.vote/v8/?m=chara&type=simple&quest=dd3bf35f43f934cd745248909349bkZqb8pa9349&item=1,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_031/a_001/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_031/a_001/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>环境中存在什么样的购买二次同人作品的阻碍（非国内作品）→家人或朋友的反对</b>
questionnaire_answer,31,3,环境中存在什么样的购买二次同人作品的阻碍（非国内作品）,dd3bf35f43f934cd745248909349bkZqb8pa9349,1,1,家人或朋友的反对,331,music,available_crawled,315,https://touhou.vote/v8/?m=music&type=simple&quest=dd3bf35f43f934cd745248909349bkZqb8pa9349&item=1,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_031/a_001/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_031/a_001/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>环境中存在什么样的购买二次同人作品的阻碍（非国内作品）→家人或朋友的反对</b>
questionnaire_answer,31,3,环境中存在什么样的购买二次同人作品的阻碍（非国内作品）,dd3bf35f43f934cd745248909349bkZqb8pa9349,2,2,居所没有放置空间,203,chara,available_crawled,128,https://touhou.vote/v8/?m=chara&type=simple&quest=dd3bf35f43f934cd745248909349bkZqb8pa9349&item=2,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_031/a_002/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_031/a_002/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>环境中存在什么样的购买二次同人作品的阻碍（非国内作品）→居所没有放置空间</b>
questionnaire_answer,31,3,环境中存在什么样的购买二次同人作品的阻碍（非国内作品）,dd3bf35f43f934cd745248909349bkZqb8pa9349,2,2,居所没有放置空间,203,music,available_crawled,267,https://touhou.vote/v8/?m=music&type=simple&quest=dd3bf35f43f934cd745248909349bkZqb8pa9349&item=2,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_031/a_002/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_031/a_002/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>环境中存在什么样的购买二次同人作品的阻碍（非国内作品）→居所没有放置空间</b>
questionnaire_answer,31,3,环境中存在什么样的购买二次同人作品的阻碍（非国内作品）,dd3bf35f43f934cd745248909349bkZqb8pa9349,3,3,其他方面的障碍,557,chara,available_crawled,144,https://touhou.vote/v8/?m=chara&type=simple&quest=dd3bf35f43f934cd745248909349bkZqb8pa9349&item=3,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_031/a_003/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_031/a_003/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>环境中存在什么样的购买二次同人作品的阻碍（非国内作品）→其他方面的障碍</b>
questionnaire_answer,31,3,环境中存在什么样的购买二次同人作品的阻碍（非国内作品）,dd3bf35f43f934cd745248909349bkZqb8pa9349,3,3,其他方面的障碍,557,music,available_crawled,367,https://touhou.vote/v8/?m=music&type=simple&quest=dd3bf35f43f934cd745248909349bkZqb8pa9349&item=3,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_031/a_003/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_031/a_003/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>环境中存在什么样的购买二次同人作品的阻碍（非国内作品）→其他方面的障碍</b>
questionnaire_answer,32,3,购买过国内创作的二次同人作品吗,32205a96cf323ad843283fdfa947zEx2vizia947,1,1,热衷于购买,1022,chara,available_crawled,160,https://touhou.vote/v8/?m=chara&type=simple&quest=32205a96cf323ad843283fdfa947zEx2vizia947&item=1,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_032/a_001/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_032/a_001/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>购买过国内创作的二次同人作品吗→热衷于购买</b>
questionnaire_answer,32,3,购买过国内创作的二次同人作品吗,32205a96cf323ad843283fdfa947zEx2vizia947,1,1,热衷于购买,1022,music,available_crawled,398,https://touhou.vote/v8/?m=music&type=simple&quest=32205a96cf323ad843283fdfa947zEx2vizia947&item=1,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_032/a_001/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_032/a_001/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>购买过国内创作的二次同人作品吗→热衷于购买</b>
questionnaire_answer,32,3,购买过国内创作的二次同人作品吗,32205a96cf323ad843283fdfa947zEx2vizia947,2,2,购买过,4126,chara,available_crawled,192,https://touhou.vote/v8/?m=chara&type=simple&quest=32205a96cf323ad843283fdfa947zEx2vizia947&item=2,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_032/a_002/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_032/a_002/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>购买过国内创作的二次同人作品吗→购买过</b>
questionnaire_answer,32,3,购买过国内创作的二次同人作品吗,32205a96cf323ad843283fdfa947zEx2vizia947,2,2,购买过,4126,music,available_crawled,494,https://touhou.vote/v8/?m=music&type=simple&quest=32205a96cf323ad843283fdfa947zEx2vizia947&item=2,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_032/a_002/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_032/a_002/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>购买过国内创作的二次同人作品吗→购买过</b>
questionnaire_answer,32,3,购买过国内创作的二次同人作品吗,32205a96cf323ad843283fdfa947zEx2vizia947,3,3,想买但是没有条件,1707,chara,available_crawled,165,https://touhou.vote/v8/?m=chara&type=simple&quest=32205a96cf323ad843283fdfa947zEx2vizia947&item=3,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_032/a_003/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_032/a_003/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>购买过国内创作的二次同人作品吗→想买但是没有条件</b>
questionnaire_answer,32,3,购买过国内创作的二次同人作品吗,32205a96cf323ad843283fdfa947zEx2vizia947,3,3,想买但是没有条件,1707,music,available_crawled,439,https://touhou.vote/v8/?m=music&type=simple&quest=32205a96cf323ad843283fdfa947zEx2vizia947&item=3,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_032/a_003/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_032/a_003/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>购买过国内创作的二次同人作品吗→想买但是没有条件</b>
